plate,well,src,id
NS1501_63183,C03,CB,64778564
NS1501_63184,E06,CB,64781133
NS1501_63179,D10,CB,64792099
NS1501_63164,G11,CB,64798328
NS1501_63130,H04,CB,64798420
NS1501_63156,F08,CB,64801419
NS1501_63219,E06,CB,64802447
NS1501_63182,G05,CB,64803774
NS1501_63218,G05,CB,64807969
NS1501_63216,F05,CB,64818019
NS1501_63234,B09,CB,64830238
NS1501_63161,D06,CB,64842425
NS1501_63182,G08,CB,64846545
NS1501_63195,B09,CB,64857174
NS1501_62640,F11,CB,64878479
NS1501_63152,C07,CB,64883468
NS1501_63235,G10,CB,64885372
NS1501_63160,A06,CB,64887632
NS1501_63155,A06,CB,64903129
NS1501_63182,E05,CB,64911383
NS1501_63235,A05,CB,64911650
NS1501_63170,G08,CB,64912749
NS1501_63232,A03,CB,64915913
NS1501_63161,D02,CB,64919655
NS1501_63133,H09,CB,64930033
NS1501_63233,B07,CB,64935017
NS1501_63182,H11,CB,64951525
NS1501_63138,H06,CB,64960885
NS1501_63193,B09,CB,64992197
NS1501_63156,B07,CB,65006016
NS1501_63169,G11,CB,65008494
NS1501_63232,C09,CB,65021024
NS1501_63190,E03,CB,65031468
NS1501_63177,E03,CB,65040539
NS1501_63247,A06,CB,65042007
NS1501_63132,E05,CB,65048642
NS1501_63230,G02,CB,65053474
NS1501_62647,B07,CB,65054310
NS1501_63131,E08,CB,65057346
NS1501_63170,G06,CB,65063140
NS1501_63179,A06,CB,65064164
NS1501_63131,D02,CB,65067044
NS1501_63161,E03,CB,65068173
NS1501_63246,F05,CB,65072470
NS1501_63126,D02,CB,65077979
NS1501_63158,D06,CB,65079434
NS1501_63182,G03,CB,65093008
NS1501_62647,C06,CB,65109747
NS1501_62645,H07,CB,65111489
NS1501_63204,B02,CB,65116831
NS1501_63155,G04,CB,65143036
NS1501_63167,G08,CB,65151014
NS1501_63126,A06,CB,65152635
NS1501_63228,H03,CB,65154885
NS1501_63177,G09,CB,65156579
NS1501_62640,H11,CB,65164894
NS1501_63213,D11,CB,65170371
NS1501_63220,G09,CB,65180049
NS1501_63135,H10,CB,65193647
NS1501_62645,F08,CB,65193761
NS1501_63182,B05,CB,65203349
NS1501_63130,C05,CB,65208034
NS1501_63157,G05,CB,65221448
NS1501_63181,D08,CB,65223650
NS1501_63180,F04,CB,65231750
NS1501_63203,B04,CB,65260710
NS1501_63209,H02,CB,65277070
NS1501_62641,F06,CB,65277574
NS1501_63216,C08,CB,65298257
NS1501_63172,A04,CB,65300691
NS1501_63237,C02,CB,65311945
NS1501_63218,D09,CB,65317315
NS1501_63136,H09,CB,65341884
NS1501_63231,A04,CB,65342230
NS1501_63177,D04,CB,65342470
NS1501_63165,F11,CB,65343488
NS1501_63170,A11,CB,65344271
NS1501_63193,A09,CB,65344937
NS1501_63135,A10,CB,65345473
NS1501_63239,F09,CB,65356559
NS1501_63152,B07,CB,65357448
NS1501_63166,F06,CB,65383206
NS1501_63232,H11,CB,65386725
NS1501_63192,H06,CB,65401085
NS1501_63221,G08,CB,65436524
NS1501_63187,H09,CB,65441534
NS1501_63135,H08,CB,65464251
NS1501_63237,B10,CB,65475331
NS1501_63239,C08,CB,65484834
NS1501_63129,E07,CB,65497541
NS1501_63149,C02,CB,65524019
NS1501_63227,E02,CB,65536090
NS1501_63201,C10,CB,65537006
NS1501_63156,A08,CB,65537128
NS1501_63177,H07,CB,65543133
NS1501_63201,G08,CB,65560855
NS1501_63182,C08,CB,65570909
NS1501_62647,G04,CB,65572310
NS1501_63193,D07,CB,65573492
NS1501_63169,E08,CB,65573918
NS1501_63163,D07,CB,65597427
NS1501_63169,E06,CB,65606193
NS1501_63239,B06,CB,65609115
NS1501_63150,F09,CB,65623487
NS1501_63135,B10,CB,65630869
NS1501_63212,D08,CB,65632766
NS1501_63179,E07,CB,65641394
NS1501_63231,D09,CB,65642203
NS1501_63200,A04,CB,65651738
NS1501_63184,A07,CB,65655418
NS1501_63225,G11,CB,65669161
NS1501_63208,G05,CB,65693454
NS1501_63178,A06,CB,65700497
NS1501_63184,F11,CB,65703818
NS1501_63156,A05,CB,65707553
NS1501_63197,G08,CB,65716858
NS1501_63210,C04,CB,65727290
NS1501_63219,H04,CB,65744842
NS1501_63210,B07,CB,65753042
NS1501_63180,D11,CB,65755759
NS1501_63198,F02,CB,65787082
NS1501_63150,H02,CB,65795754
NS1501_63245,F06,CB,65795846
NS1501_63137,H04,CB,65797013
NS1501_63193,C03,CB,65800857
NS1501_63179,D07,CB,65809704
NS1501_63212,D09,CB,65810341
NS1501_63219,F08,CB,65835380
NS1501_62643,E08,CB,65843929
NS1501_63231,E05,CB,65858189
NS1501_63244,H03,CB,65869632
NS1501_63221,F04,CB,65875384
NS1501_63217,C11,CB,65913198
NS1501_63234,D07,CB,65914502
NS1501_63231,C03,CB,65924329
NS1501_63129,A03,CB,65961903
NS1501_63158,E11,CB,65981046
NS1501_63179,E02,CB,65983246
NS1501_62647,B04,CB,65990987
NS1501_63218,H08,CB,65996808
NS1501_63161,F09,CB,66002430
NS1501_63173,F02,CB,66007607
NS1501_63213,A08,CB,66009494
NS1501_63140,H07,CB,66011086
NS1501_63130,A05,CB,66031046
NS1501_63215,B05,CB,66050876
NS1501_63217,H04,CB,66054085
NS1501_63138,F08,CB,66057340
NS1501_63127,H07,CB,66069250
NS1501_63232,D09,CB,66071773
NS1501_63241,B07,CB,66089137
NS1501_63241,D04,CB,66093516
NS1501_63161,B05,CB,66094836
NS1501_63161,B03,CB,66095263
NS1501_63171,G08,CB,66099793
NS1501_63227,D04,CB,66102828
NS1501_63172,G10,CB,66108624
NS1501_63187,F09,CB,66122140
NS1501_63181,H06,CB,66130717
NS1501_63154,C08,CB,66133302
NS1501_63242,B11,CB,66146059
NS1501_63149,H05,CB,66160137
NS1501_63225,D06,CB,66167201
NS1501_63169,E07,CB,66172588
NS1501_63199,B02,CB,66173460
NS1501_63227,E08,CB,66180158
NS1501_63212,E10,CB,66182592
NS1501_63170,F03,CB,66188280
NS1501_63208,H08,CB,66218385
NS1501_63159,D05,CB,66233279
NS1501_63184,E04,CB,66246228
NS1501_63213,D05,CB,66250360
NS1501_62639,G05,CB,66263306
NS1501_63126,A11,CB,66266275
NS1501_63166,E08,CB,66268268
NS1501_63228,B08,CB,66280623
NS1501_63150,B08,CB,66281380
NS1501_63159,F07,CB,66288004
NS1501_63161,C06,CB,66290178
NS1501_63195,A11,CB,66296853
NS1501_63226,B08,CB,66310056
NS1501_63176,E04,CB,66320817
NS1501_63152,F03,CB,66332312
NS1501_63190,A02,CB,66342295
NS1501_63218,D11,CB,66346488
NS1501_63129,B04,CB,66355669
NS1501_63206,D06,CB,66382783
NS1501_63161,A08,CB,66387247
NS1501_63168,C09,CB,66393898
NS1501_63130,F09,CB,66400308
NS1501_63226,F11,CB,66400789
NS1501_63195,G08,CB,66414245
NS1501_63142,D10,CB,66415965
NS1501_63204,D09,CB,66440491
NS1501_63164,F11,CB,66441009
NS1501_63133,G06,CB,66442706
NS1501_63210,E03,CB,66469694
NS1501_63157,D03,CB,66480642
NS1501_63235,D05,CB,66484513
NS1501_63127,C06,CB,66486667
NS1501_63150,C04,CB,66515432
NS1501_62639,B03,CB,66520913
NS1501_63142,E04,CB,66525879
NS1501_63183,D03,CB,66538854
NS1501_63245,B07,CB,66547108
NS1501_63195,G02,CB,66551076
NS1501_62642,D11,CB,66563978
NS1501_63195,C09,CB,66565880
NS1501_63214,C02,CB,66577474
NS1501_63135,H07,CB,66588880
NS1501_63244,H02,CB,66594572
NS1501_63216,A09,CB,66603192
NS1501_63230,H09,CB,66604638
NS1501_63214,C10,CB,66644250
NS1501_63141,C10,CB,66649305
NS1501_63151,A07,CB,66649924
NS1501_63227,F08,CB,66653020
NS1501_63150,G10,CB,66671651
NS1501_62642,H07,CB,66673687
NS1501_63232,C05,CB,66681738
NS1501_63169,G02,CB,66696009
NS1501_63131,B05,CB,66705026
NS1501_63235,H11,CB,66707898
NS1501_63135,F06,CB,66713420
NS1501_63168,E03,CB,66723043
NS1501_63164,D04,CB,66748533
NS1501_63175,E09,CB,66760761
NS1501_63129,H06,CB,66764555
NS1501_63236,B08,CB,66764931
NS1501_63237,B03,CB,66771727
NS1501_63235,D08,CB,66782446
NS1501_63185,H08,CB,66788045
NS1501_63235,E07,CB,66845125
NS1501_63234,E08,CB,66845954
NS1501_63246,H08,CB,66857389
NS1501_63215,H10,CB,66859013
NS1501_63189,G08,CB,66866316
NS1501_63215,F10,CB,66869199
NS1501_63192,C05,CB,66880322
NS1501_63233,E09,CB,66897072
NS1501_63160,D02,CB,66899371
NS1501_63139,E10,CB,66904677
NS1501_63138,A11,CB,66911288
NS1501_63183,E02,CB,66914784
NS1501_63231,A07,CB,66916282
NS1501_63143,E07,CB,66944551
NS1501_63181,B10,CB,66949867
NS1501_63149,H03,CB,66950350
NS1501_63198,H06,CB,66950732
NS1501_63144,E04,CB,66985168
NS1501_63230,G07,CB,66985324
NS1501_63232,G03,CB,66986478
NS1501_63239,A03,CB,66991880
NS1501_63193,H04,CB,66996701
NS1501_63158,E04,CB,66996956
NS1501_63237,F07,CB,67002919
NS1501_63219,G10,CB,67016071
NS1501_62640,H03,CB,67019922
NS1501_63132,G09,CB,67030108
NS1501_63154,E02,CB,67049678
NS1501_63173,B02,CB,67052135
NS1501_63230,B07,CB,67053938
NS1501_63140,E04,CB,67062396
NS1501_63197,A08,CB,67075306
NS1501_63190,C05,CB,67079997
NS1501_63178,C06,CB,67087005
NS1501_63198,G04,CB,67089324
NS1501_63161,F02,CB,67116683
NS1501_63136,E02,CB,67123591
NS1501_62641,D08,CB,67134718
NS1501_62643,C04,CB,67140275
NS1501_63167,F05,CB,67160284
NS1501_63133,D08,CB,67173054
NS1501_63139,G08,CB,67174479
NS1501_63141,E05,CB,67181591
NS1501_63237,A02,CB,67182899
NS1501_63126,E04,CB,67201794
NS1501_62647,E07,CB,67224722
NS1501_62643,C03,CB,67229083
NS1501_63214,D08,CB,67237491
NS1501_63219,C03,CB,67265061
NS1501_63133,H07,CB,67274882
NS1501_63160,H05,CB,67281217
NS1501_63141,F03,CB,67293107
NS1501_63178,B09,CB,67304675
NS1501_63150,H03,CB,67306231
NS1501_63211,G09,CB,67320292
NS1501_63226,E06,CB,67331063
NS1501_63214,A04,CB,67334278
NS1501_63131,B04,CB,67335040
NS1501_63142,A02,CB,67362623
NS1501_63216,F07,CB,67381312
NS1501_63199,C05,CB,67388352
NS1501_63242,A06,CB,67394360
NS1501_63223,B07,CB,67394829
NS1501_63178,H10,CB,67396875
NS1501_63163,F11,CB,67400065
NS1501_63231,G04,CB,67400583
NS1501_63240,A05,CB,67405993
NS1501_63239,A07,CB,67411125
NS1501_63232,D05,CB,67414512
NS1501_63181,E03,CB,67418322
NS1501_63235,E11,CB,67446537
NS1501_63165,E10,CB,67450571
NS1501_63184,C11,CB,67467297
NS1501_63140,G06,CB,67483142
NS1501_63247,F08,CB,67489771
NS1501_63127,E04,CB,67493160
NS1501_63166,H02,CB,67499708
NS1501_63137,D10,CB,67515909
NS1501_63241,B02,CB,67545198
NS1501_63156,B08,CB,67551594
NS1501_63185,F06,CB,67561892
NS1501_63205,G08,CB,67580708
NS1501_63156,H03,CB,67586114
NS1501_63128,B08,CB,67589473
NS1501_63155,D07,CB,67605052
NS1501_63154,G04,CB,67612357
NS1501_63168,H11,CB,67616063
NS1501_63245,B04,CB,67646872
NS1501_63210,B05,CB,67649221
NS1501_63192,H05,CB,67657362
NS1501_63207,D05,CB,67657689
NS1501_63222,E06,CB,67658266
NS1501_63222,E07,CB,67660588
NS1501_63220,A07,CB,67665847
NS1501_63153,E04,CB,67673918
NS1501_62642,G06,CB,67676083
NS1501_63142,G11,CB,67680308
NS1501_63204,B09,CB,67681462
NS1501_63201,C05,CB,67690115
NS1501_63132,G03,CB,67695869
NS1501_63130,F02,CB,67712531
NS1501_63155,D02,CB,67732826
NS1501_63155,F05,CB,67752548
NS1501_63182,A04,CB,67770565
NS1501_63207,C07,CB,67784520
NS1501_63224,E05,CB,67797903
NS1501_63198,A05,CB,67807738
NS1501_63234,H02,CB,67814726
NS1501_62647,H11,CB,67851988
NS1501_63238,H05,CB,67869792
NS1501_63149,C07,CB,67900469
NS1501_63209,B04,CB,67903971
NS1501_63201,D09,CB,67905600
NS1501_63143,C08,CB,67916365
NS1501_63151,B08,CB,67931281
NS1501_63169,A04,CB,67936374
NS1501_63179,C09,CB,67957827
NS1501_62647,B06,CB,67980299
NS1501_62642,F08,CB,67994368
NS1501_63142,H03,CB,68001364
NS1501_63230,C09,CB,68010182
NS1501_63138,G05,CB,68031360
NS1501_63163,H07,CB,68036295
NS1501_63128,G03,CB,68048919
NS1501_63210,E09,CB,68054772
NS1501_62643,F06,CB,68054799
NS1501_63221,C05,CB,68075386
NS1501_63212,A08,CB,68075724
NS1501_63196,B05,CB,68075757
NS1501_63174,E06,CB,68077953
NS1501_63162,F07,CB,68098325
NS1501_63126,E06,CB,68100307
NS1501_62641,G08,CB,68101233
NS1501_63165,H08,CB,68102983
NS1501_63163,G04,CB,68109526
NS1501_63211,C02,CB,68110556
NS1501_63167,F04,CB,68112169
NS1501_63142,F06,CB,68125203
NS1501_63169,G05,CB,68131964
NS1501_63238,G09,CB,68146097
NS1501_62644,H04,CB,68149296
NS1501_63169,B06,CB,68152851
NS1501_63179,D05,CB,68159488
NS1501_63126,D07,CB,68168287
NS1501_63231,D10,CB,68174392
NS1501_63242,G05,CB,68187037
NS1501_63160,H08,CB,68212116
NS1501_63162,G09,CB,68229718
NS1501_63131,H05,CB,68230085
NS1501_63186,F08,CB,68233187
NS1501_62643,D03,CB,68243947
NS1501_63138,E05,CB,68251266
NS1501_63144,F02,CB,68265515
NS1501_63228,G04,CB,68272670
NS1501_63170,E05,CB,68283021
NS1501_63127,C11,CB,68291065
NS1501_63127,D08,CB,68306749
NS1501_62641,G07,CB,68307918
NS1501_63129,F04,CB,68311633
NS1501_63194,E05,CB,68314003
NS1501_63246,D02,CB,68318968
NS1501_63152,A04,CB,68370074
NS1501_62647,H05,CB,68383017
NS1501_63220,D08,CB,68386839
NS1501_63243,B06,CB,68388654
NS1501_63214,A03,CB,68394053
NS1501_63221,G04,CB,68405838
NS1501_63160,F09,CB,68418858
NS1501_63142,F07,CB,68419311
NS1501_63197,D03,CB,68460653
NS1501_63239,G10,CB,68482107
NS1501_63139,C02,CB,68498209
NS1501_63155,H10,CB,68498244
NS1501_63217,F02,CB,68499103
NS1501_63166,F07,CB,68537889
NS1501_63213,C10,CB,68550119
NS1501_63243,D11,CB,68561765
NS1501_63178,D04,CB,68567194
NS1501_63212,H09,CB,68584384
NS1501_63183,E11,CB,68584453
NS1501_63162,F06,CB,68585806
NS1501_62642,C08,CB,68589115
NS1501_63155,D08,CB,68597398
NS1501_63126,E08,CB,68597714
NS1501_63139,B09,CB,68621993
NS1501_63221,H11,CB,68623737
NS1501_63237,H03,CB,68625581
NS1501_63202,E08,CB,68627961
NS1501_63218,G03,CB,68638057
NS1501_62639,E06,CB,68640853
NS1501_63224,A05,CB,68644396
NS1501_63173,D08,CB,68658705
NS1501_63218,E10,CB,68674144
NS1501_63219,H10,CB,68675351
NS1501_63155,A02,CB,68677532
NS1501_63247,C02,CB,68689519
NS1501_63135,F08,CB,68692649
NS1501_63178,D11,CB,68695027
NS1501_63208,B06,CB,68701744
NS1501_63171,B02,CB,68721721
NS1501_63209,H07,CB,68727856
NS1501_63209,H06,CB,68745990
NS1501_63130,E11,CB,68761984
NS1501_63214,G09,CB,68764783
NS1501_63142,F05,CB,68771019
NS1501_63128,F05,CB,68773280
NS1501_63189,E02,CB,68800194
NS1501_63218,A11,CB,68816004
NS1501_63224,D08,CB,68819288
NS1501_63139,F10,CB,68830235
NS1501_63240,E04,CB,68835847
NS1501_63176,G11,CB,68842689
NS1501_63159,G05,CB,68848115
NS1501_63184,G09,CB,68854957
NS1501_63192,B03,CB,68858164
NS1501_63185,F02,CB,68872287
NS1501_63189,D08,CB,68879180
NS1501_62642,C05,CB,68888246
NS1501_63157,G03,CB,68897598
NS1501_63193,B11,CB,68902872
NS1501_63178,C11,CB,68905790
NS1501_63151,G03,CB,68908059
NS1501_63212,C02,CB,68921049
NS1501_63190,G09,CB,68925739
NS1501_63220,G05,CB,68945492
NS1501_63172,B07,CB,68957160
NS1501_63207,B06,CB,68960469
NS1501_63165,C10,CB,68979637
NS1501_63137,H07,CB,68997087
NS1501_63164,D08,CB,69010561
NS1501_63174,H09,CB,69012431
NS1501_63245,F07,CB,69025307
NS1501_63177,C06,CB,69041881
NS1501_63223,A09,CB,69050106
NS1501_63229,G09,CB,69051664
NS1501_63244,C09,CB,69060460
NS1501_63190,C03,CB,69068563
NS1501_63228,A07,CB,69069061
NS1501_63179,D06,CB,69073381
NS1501_63231,C07,CB,69077942
NS1501_63246,A07,CB,69081521
NS1501_63141,F02,CB,69089878
NS1501_63149,B11,CB,69100678
NS1501_63139,G02,CB,69100754
NS1501_63245,A10,CB,69103062
NS1501_63141,F08,CB,69110546
NS1501_63133,A09,CB,69116185
NS1501_63208,D10,CB,69124967
NS1501_63217,C06,CB,69143376
NS1501_63139,D03,CB,69156465
NS1501_63166,A04,CB,69156887
NS1501_63175,A07,CB,69199843
NS1501_63187,H03,CB,69208096
NS1501_63195,H11,CB,69211396
NS1501_63211,F03,CB,69233734
NS1501_63144,F03,CB,69246655
NS1501_63176,G05,CB,69252872
NS1501_63154,C07,CB,69261851
NS1501_63220,F05,CB,69263210
NS1501_63193,H07,CB,69274059
NS1501_63224,A11,CB,69274292
NS1501_63228,G02,CB,69309680
NS1501_63137,H08,CB,69356305
NS1501_63210,H09,CB,69380213
NS1501_63182,B10,CB,69385717
NS1501_63238,F10,CB,69387270
NS1501_63150,H11,CB,69402964
NS1501_63234,F11,CB,69403145
NS1501_63221,F03,CB,69410289
NS1501_63183,D09,CB,69411504
NS1501_62647,C03,CB,69452734
NS1501_63185,C06,CB,69468199
NS1501_63246,H03,CB,69472071
NS1501_63211,A04,CB,69480398
NS1501_63180,G08,CB,69486555
NS1501_63173,A08,CB,69488619
NS1501_63165,B07,CB,69528844
NS1501_63190,C04,CB,69529679
NS1501_63225,B02,CB,69539542
NS1501_63161,C07,CB,69545055
NS1501_63219,B11,CB,69563750
NS1501_63171,A03,CB,69573478
NS1501_63214,G10,CB,69610754
NS1501_62647,C05,CB,69616827
NS1501_62645,C05,CB,69633341
NS1501_63153,A11,CB,69643792
NS1501_63238,C05,CB,69657259
NS1501_63235,G03,CB,69675335
NS1501_63185,E08,CB,69678675
NS1501_63229,A03,CB,69680358
NS1501_63170,C03,CB,69692518
NS1501_63224,C11,CB,69698317
NS1501_62644,B09,CB,69698617
NS1501_63129,G10,CB,69699734
NS1501_63162,E05,CB,69751625
NS1501_63167,E09,CB,69755627
NS1501_62641,C02,CB,69758832
NS1501_63225,D04,CB,69759948
NS1501_63236,E08,CB,69767600
NS1501_63184,B08,CB,69768400
NS1501_63224,C07,CB,69769352
NS1501_63153,A06,CB,69770160
NS1501_63203,B02,CB,69772364
NS1501_63171,G05,CB,69785114
NS1501_63143,F07,CB,69785742
NS1501_63208,F06,CB,69786421
NS1501_63186,G05,CB,69789247
NS1501_63137,A07,CB,69790492
NS1501_63132,D02,CB,69808053
NS1501_63173,G11,CB,69817230
NS1501_63204,D06,CB,69827895
NS1501_62647,H06,CB,69832424
NS1501_63217,C03,CB,69837958
NS1501_63143,G08,CB,69844288
NS1501_63237,C06,CB,69848311
NS1501_63226,D10,CB,69856458
NS1501_63234,B08,CB,69857415
NS1501_63201,C08,CB,69860955
NS1501_63204,C06,CB,69863381
NS1501_63200,E09,CB,69865864
NS1501_63210,D07,CB,69869253
NS1501_63201,G07,CB,69900629
NS1501_63131,C07,CB,69926641
NS1501_62641,G11,CB,69926875
NS1501_63135,F05,CB,69941463
NS1501_63215,A03,CB,69944493
NS1501_63133,C05,CB,69946376
NS1501_63220,H07,CB,69957520
NS1501_63164,B11,CB,69959248
NS1501_63130,G03,CB,69963476
NS1501_63217,F06,CB,69986287
NS1501_63196,B07,CB,69988862
NS1501_63241,C08,CB,70010424
NS1501_63179,C03,CB,70039741
NS1501_63194,A02,CB,70040909
NS1501_63170,A04,CB,70054170
NS1501_62647,C09,CB,70064057
NS1501_63132,A06,CB,70073219
NS1501_63138,B02,CB,70076604
NS1501_63212,A09,CB,70081258
NS1501_63139,E03,CB,70086045
NS1501_63127,C03,CB,70116162
NS1501_63156,D05,CB,70122850
NS1501_63193,B05,CB,70130388
NS1501_63199,A05,CB,70163339
NS1501_63153,C03,CB,70166371
NS1501_63233,C02,CB,70190218
NS1501_63244,B09,CB,70201245
NS1501_62643,A04,CB,70213123
NS1501_63223,F03,CB,70220192
NS1501_63167,C06,CB,70223571
NS1501_63138,D06,CB,70223875
NS1501_63245,F03,CB,70228599
NS1501_63230,E08,CB,70250641
NS1501_63189,F04,CB,70252770
NS1501_63240,F03,CB,70256269
NS1501_62640,G05,CB,70265120
NS1501_63152,E06,CB,70266990
NS1501_62643,G07,CB,70273258
NS1501_63139,G06,CB,70283739
NS1501_63243,D06,CB,70296776
NS1501_63142,G04,CB,70318116
NS1501_63194,A04,CB,70331758
NS1501_63162,A05,CB,70337898
NS1501_63200,E04,CB,70352993
NS1501_63240,D08,CB,70362330
NS1501_63215,G10,CB,70387812
NS1501_63197,H07,CB,70388250
NS1501_63151,F02,CB,70396322
NS1501_63140,D09,CB,70406506
NS1501_63198,E08,CB,70407908
NS1501_63239,F02,CB,70410046
NS1501_63131,H07,CB,70439677
NS1501_63203,F06,CB,70446696
NS1501_62643,H09,CB,70449398
NS1501_63231,B07,CB,70450650
NS1501_63160,G04,CB,70452334
NS1501_63164,A05,CB,70462758
NS1501_63163,C05,CB,70465843
NS1501_63126,H10,CB,70472551
NS1501_63198,A06,CB,70491164
NS1501_63207,B07,CB,70504722
NS1501_63244,F08,CB,70541542
NS1501_63170,E08,CB,70542476
NS1501_63168,G08,CB,70548082
NS1501_63132,A09,CB,70569753
NS1501_63137,A04,CB,70595336
NS1501_63160,C09,CB,70602146
NS1501_63239,H05,CB,70609997
NS1501_63215,H08,CB,70615883
NS1501_63185,C07,CB,70621213
NS1501_63188,B03,CB,70627532
NS1501_63227,D05,CB,70627614
NS1501_62639,A05,CB,70627713
NS1501_63178,C09,CB,70631392
NS1501_63133,H02,CB,70637875
NS1501_62640,G11,CB,70675488
NS1501_63143,F03,CB,70688205
NS1501_63159,A10,CB,70705071
NS1501_63233,G06,CB,70718444
NS1501_63144,H09,CB,70741018
NS1501_63218,B06,CB,70742082
NS1501_63201,G04,CB,70755862
NS1501_63204,H09,CB,70768284
NS1501_63131,B02,CB,70769178
NS1501_63203,G09,CB,70778110
NS1501_62642,E02,CB,70786031
NS1501_63169,E02,CB,70798977
NS1501_63232,G05,CB,70804883
NS1501_63242,D02,CB,70812379
NS1501_63189,D05,CB,70825697
NS1501_63219,C09,CB,70828935
NS1501_63188,H06,CB,70876691
NS1501_62639,C05,CB,70898187
NS1501_63212,A07,CB,70910704
NS1501_63202,F11,CB,70927922
NS1501_63149,E03,CB,70935516
NS1501_63152,C04,CB,70943036
NS1501_63200,H05,CB,70952105
NS1501_63211,A09,CB,70966620
NS1501_63217,G05,CB,70972082
NS1501_63142,F08,CB,70991320
NS1501_63192,D03,CB,70999344
NS1501_63197,G02,CB,71002470
NS1501_63153,D10,CB,71002587
NS1501_63142,C04,CB,71008522
NS1501_63200,G08,CB,71012073
NS1501_63242,E02,CB,71012406
NS1501_63193,C07,CB,71017471
NS1501_62645,A07,CB,71021160
NS1501_63154,A05,CB,71030548
NS1501_63209,F07,CB,71032761
NS1501_63183,A03,CB,71033842
NS1501_63193,B06,CB,71034489
NS1501_63202,H03,CB,71036575
NS1501_63153,E07,CB,71057393
NS1501_63185,C02,CB,71088474
NS1501_63221,E07,CB,71091069
NS1501_62639,E05,CB,71112465
NS1501_63241,C06,CB,71116769
NS1501_63167,E06,CB,71120832
NS1501_63161,D05,CB,71121096
NS1501_63186,E03,CB,71135308
NS1501_63157,D04,CB,71149931
NS1501_62641,D11,CB,71174874
NS1501_63144,D03,CB,71175068
NS1501_63180,C08,CB,71181881
NS1501_63247,H08,CB,71191220
NS1501_63184,B05,CB,71201961
NS1501_63129,B11,CB,71224094
NS1501_63151,D08,CB,71233041
NS1501_63129,A07,CB,71237415
NS1501_63247,H06,CB,71256507
NS1501_63142,G02,CB,71257356
NS1501_63216,B11,CB,71266244
NS1501_63201,H07,CB,71271699
NS1501_63192,H08,CB,71273258
NS1501_63190,G10,CB,71273878
NS1501_63139,H08,CB,71274516
NS1501_63247,E09,CB,71278361
NS1501_62640,C11,CB,71280826
NS1501_63171,A07,CB,71297513
NS1501_63156,F11,CB,71306692
NS1501_63196,C11,CB,71320346
NS1501_63214,E10,CB,71325597
NS1501_63233,F05,CB,71331953
NS1501_63178,E11,CB,71335109
NS1501_63141,B04,CB,71348795
NS1501_63185,H10,CB,71352069
NS1501_63212,C08,CB,71354565
NS1501_63161,B11,CB,71376004
NS1501_63132,C08,CB,71389293
NS1501_63224,A10,CB,71417826
NS1501_63152,H08,CB,71419274
NS1501_63199,H09,CB,71435702
NS1501_63195,H08,CB,71447239
NS1501_63214,B02,CB,71450412
NS1501_62647,H08,CB,71452998
NS1501_63228,A11,CB,71458650
NS1501_63132,E06,CB,71482154
NS1501_63208,H11,CB,71484584
NS1501_63226,D06,CB,71512042
NS1501_63199,A03,CB,71532895
NS1501_63235,F05,CB,71572583
NS1501_63192,F07,CB,71576486
NS1501_63140,H09,CB,71589600
NS1501_63237,C10,CB,71592910
NS1501_63174,D06,CB,71604079
NS1501_63140,H03,CB,71611262
NS1501_63194,B04,CB,71637864
NS1501_63188,A10,CB,71642744
NS1501_63226,H11,CB,71645707
NS1501_63181,D07,CB,71656826
NS1501_63192,A11,CB,71673186
NS1501_63177,B03,CB,71673227
NS1501_62644,F07,CB,71674053
NS1501_63234,D10,CB,71679534
NS1501_63154,E08,CB,71689782
NS1501_62644,C07,CB,71696535
NS1501_63234,G03,CB,71715152
NS1501_63168,C10,CB,71726380
NS1501_63163,B03,CB,71728606
NS1501_63193,C05,CB,71741798
NS1501_63246,D10,CB,71762298
NS1501_63229,E11,CB,71778416
NS1501_63212,H05,CB,71779573
NS1501_63232,E08,CB,71810065
NS1501_63157,B03,CB,71830188
NS1501_63205,H11,CB,71830252
NS1501_63158,F03,CB,71845362
NS1501_63224,B10,CB,71851666
NS1501_63241,H06,CB,71852990
NS1501_62641,H09,CB,71867070
NS1501_63241,F03,CB,71879763
NS1501_63216,G05,CB,71881948
NS1501_63169,G03,CB,71891799
NS1501_63156,G06,CB,71893082
NS1501_63200,E03,CB,71901486
NS1501_63155,A04,CB,71905183
NS1501_63203,F04,CB,71931876
NS1501_63229,G06,CB,71936072
NS1501_63227,A04,CB,71952590
NS1501_63204,A02,CB,71970078
NS1501_63240,F06,CB,71984397
NS1501_63245,C08,CB,71989117
NS1501_63173,F07,CB,71994675
NS1501_63194,F05,CB,72003471
NS1501_63157,E03,CB,72005075
NS1501_63164,C07,CB,72009613
NS1501_63133,G10,CB,72017884
NS1501_63238,D07,CB,72024939
NS1501_63185,A07,CB,72029504
NS1501_63199,D06,CB,72029525
NS1501_63245,D08,CB,72029763
NS1501_63233,D04,CB,72032691
NS1501_63225,B06,CB,72057633
NS1501_63131,E04,CB,72086400
NS1501_63232,B07,CB,72092498
NS1501_63140,G03,CB,72095885
NS1501_63162,E06,CB,72100894
NS1501_63178,G06,CB,72108989
NS1501_63175,B06,CB,72111091
NS1501_63162,F08,CB,72120131
NS1501_63238,C07,CB,72120164
NS1501_63187,E10,CB,72123444
