runid,well,gene,barcode,counts
NS1519_22009,B11,CCHFV,6A1,4
NS1519_22009,B11,CCHFV,6B1,2
NS1519_22009,B11,CCHFV,6C1,6
NS1519_22009,B11,CCHFV,6E1,4
NS1519_22009,B11,CCHFV,6F1,4
NS1519_22009,B11,DUGV,7D10,225
NS1519_22009,B11,DUGV,2H8,190
NS1519_22009,B11,DUGV,2A9,151
NS1519_22009,B11,DUGV,2C9,153
NS1519_22009,B11,DUGV,2D9,149
NS1519_22009,B11,NWV,7B12,304
NS1519_22009,B11,NWV,10A12,234
NS1519_22009,B11,NWV,10B12,287
NS1519_22009,B11,NWV,10D12,310
NS1519_22009,B11,NWV,10E12,204
NS1519_22009,B11,SHV,3F11,0
NS1519_22009,B11,SHV,3H11,12
NS1519_22009,B11,SHV,3A12,1
NS1519_22009,B11,SHV,3E12,17
NS1519_22009,B11,SHV,3F12,3
NS1519_22009,B11,LV,6B3,14
NS1519_22009,B11,LV,6C3,24
NS1519_22009,B11,LV,6D3,56
NS1519_22009,B11,LV,6E3,30
NS1519_22009,B11,LV,6G3,69
NS1519_22009,B11,HCoV-229E-3CL,5D8,14
NS1519_22009,B11,HCoV-229E-3CL,5E8,14
NS1519_22009,B11,HCoV-229E-3CL,5F8,22
NS1519_22009,B11,HCoV-229E-3CL,5H8,39
NS1519_22009,B11,HCoV-229E-3CL,5A9,15
NS1519_22009,B11,HCoV-NL63-3CL,5H10,88
NS1519_22009,B11,HCoV-NL63-3CL,5A11,70
NS1519_22009,B11,HCoV-NL63-3CL,5C11,99
NS1519_22009,B11,HCoV-NL63-3CL,5E11,100
NS1519_22009,B11,HCoV-NL63-3CL,5F11,136
NS1519_22009,B11,SARS-CoV-1-3CL,2F1,21
NS1519_22009,B11,SARS-CoV-1-3CL,2G1,38
NS1519_22009,B11,SARS-CoV-1-3CL,2A2,29
NS1519_22009,B11,SARS-CoV-1-3CL,2C2,43
NS1519_22009,B11,SARS-CoV-1-3CL,2D2,63
NS1519_22009,B11,SARS-CoV-2-3CL,9E2,321
NS1519_22009,B11,SARS-CoV-2-3CL,1E12,353
NS1519_22009,B11,SARS-CoV-2-3CL,1G12,325
NS1519_22009,B11,SARS-CoV-2-3CL,1H12,233
NS1519_22009,B11,SARS-CoV-2-3CL,4E1,343
NS1519_22009,B11,MERS-CoV-3CL,8B4,163
NS1519_22009,B11,MERS-CoV-3CL,8D4,156
NS1519_22009,B11,MERS-CoV-3CL,8F4,178
NS1519_22009,B11,MERS-CoV-3CL,8H4,205
NS1519_22009,B11,MERS-CoV-3CL,8A6,231
NS1519_22009,B11,HCoV-HKU1-3CL,3D10,676
NS1519_22009,B11,HCoV-HKU1-3CL,3E10,452
NS1519_22009,B11,HCoV-HKU1-3CL,3H10,715
NS1519_22009,B11,HCoV-HKU1-3CL,3C11,716
NS1519_22009,B11,HCoV-HKU1-3CL,3D11,626
NS1519_22009,B11,HCoV-OC43-3CL,7G1,398
NS1519_22009,B11,HCoV-OC43-3CL,7H1,354
NS1519_22009,B11,HCoV-OC43-3CL,7A2,440
NS1519_22009,B11,HCoV-OC43-3CL,7B2,226
NS1519_22009,B11,HCoV-OC43-3CL,7D2,474
NS1519_22009,B11,Bat-CoV-HKU4-3CL,7E3,335
NS1519_22009,B11,Bat-CoV-HKU4-3CL,7F3,161
NS1519_22009,B11,Bat-CoV-HKU4-3CL,7G3,472
NS1519_22009,B11,Bat-CoV-HKU4-3CL,7H3,386
NS1519_22009,B11,Bat-CoV-HKU4-3CL,7A4,474
NS1519_22009,B11,Bat-CoV-HKU9-3CL,11D8,12
NS1519_22009,B11,Bat-CoV-HKU9-3CL,11F8,28
NS1519_22009,B11,Bat-CoV-HKU9-3CL,11G8,21
NS1519_22009,B11,Bat-CoV-HKU9-3CL,11H8,4
NS1519_22009,B11,Bat-CoV-HKU9-3CL,11B9,19
NS1519_22009,B11,Bat-SV-CoVZC45-3CL,5C4,287
NS1519_22009,B11,Bat-SV-CoVZC45-3CL,5D4,285
NS1519_22009,B11,Bat-SV-CoVZC45-3CL,5F4,416
NS1519_22009,B11,Bat-SV-CoVZC45-3CL,9D6,248
NS1519_22009,B11,Bat-SV-CoVZC45-3CL,5A5,229
NS1519_22009,B11,Beluga-CoV-SW1,11D2,1
NS1519_22009,B11,Beluga-CoV-SW1,11G2,18
NS1519_22009,B11,Beluga-CoV-SW1,11H2,45
NS1519_22009,B11,Beluga-CoV-SW1,11A3,11
NS1519_22009,B11,Beluga-CoV-SW1,11B3,36
NS1519_22009,B11,HCoV-NL63-PLP2,6H1,149
NS1519_22009,B11,HCoV-NL63-PLP2,6A2,182
NS1519_22009,B11,HCoV-NL63-PLP2,6C2,176
NS1519_22009,B11,HCoV-NL63-PLP2,6E2,197
NS1519_22009,B11,HCoV-NL63-PLP2,6F2,138
NS1519_22009,B11,SARS-CoV-1-PLP,6B4,65
NS1519_22009,B11,SARS-CoV-1-PLP,6C4,93
NS1519_22009,B11,SARS-CoV-1-PLP,6D4,92
NS1519_22009,B11,SARS-CoV-1-PLP,6E4,95
NS1519_22009,B11,SARS-CoV-1-PLP,6G4,120
NS1519_22009,B11,SARS-CoV-2-PLP,6D6,59
NS1519_22009,B11,SARS-CoV-2-PLP,6E6,141
NS1519_22009,B11,SARS-CoV-2-PLP,6F6,135
NS1519_22009,B11,SARS-CoV-2-PLP,6H6,86
NS1519_22009,B11,SARS-CoV-2-PLP,6A7,119
NS1519_22009,B11,MERS-CoV-PLP,6B9,92
NS1519_22009,B11,MERS-CoV-PLP,6C9,114
NS1519_22009,B11,MERS-CoV-PLP,6E9,156
NS1519_22009,B11,MERS-CoV-PLP,6F9,213
NS1519_22009,B11,MERS-CoV-PLP,6H9,188
NS1519_22009,B11,Bat-SL-CoVZC45-PLP2,7E2,83
NS1519_22009,B11,Bat-SL-CoVZC45-PLP2,7G2,147
NS1519_22009,B11,Bat-SL-CoVZC45-PLP2,7H2,67
NS1519_22009,B11,Bat-SL-CoVZC45-PLP2,7A3,157
NS1519_22009,B11,Bat-SL-CoVZC45-PLP2,7B3,91
NS1519_22009,B11,LGTV,4C7,306
NS1519_22009,B11,LGTV,4E10,587
NS1519_22009,B11,LGTV,4F12,318
NS1519_22009,B11,LGTV,4F7,435
NS1519_22009,B11,LGTV,4F10,512
NS1519_22009,B11,DENV,11C6,571
NS1519_22009,B11,DENV,11D6,865
NS1519_22009,B11,DENV,11H6,549
NS1519_22009,B11,DENV,11A7,633
NS1519_22009,B11,POWV,7B4,260
NS1519_22009,B11,POWV,7C4,244
NS1519_22009,B11,POWV,7E4,252
NS1519_22009,B11,POWV,7F4,327
NS1519_22009,B11,POWV,7A5,258
NS1519_22009,B11,WNV,7G6,261
NS1519_22009,B11,WNV,7H6,159
NS1519_22009,B11,WNV,7A7,445
NS1519_22009,B11,WNV,7B7,378
NS1519_22009,B11,WNV,7D7,336
NS1519_22009,B11,ZIKV,1G7,520
NS1519_22009,B11,ZIKV,1A8,379
NS1519_22009,B11,ZIKV,1C8,491
NS1519_22009,B11,ZIKV,1D8,575
NS1519_22009,B11,ZIKV,1E8,542
NS1519_22009,B11,HCV,7E12,123
NS1519_22009,B11,HCV,7F12,103
NS1519_22009,B11,HCV,7G12,55
NS1519_22009,B11,HCV,7H12,43
NS1519_22009,B11,HCV,9B1,52
NS1519_22009,B11,SLEV,9H2,86
NS1519_22009,B11,SLEV,9B3,53
NS1519_22009,B11,SLEV,9E3,27
NS1519_22009,B11,SLEV,9F3,62
NS1519_22009,B11,SLEV,9H3,57
NS1519_22009,B11,KUNV,7A8,97
NS1519_22009,B11,KUNV,7E8,105
NS1519_22009,B11,KUNV,7F8,86
NS1519_22009,B11,KUNV,7H8,238
NS1519_22009,B11,KUNV,7D9,153
NS1519_22009,B11,PV,2D6,293
NS1519_22009,B11,PV,2F6,490
NS1519_22009,B11,PV,2G6,577
NS1519_22009,B11,PV,2B7,577
NS1519_22009,B11,PV,2C7,409
NS1519_22009,B11,SV-A,9B5,197
NS1519_22009,B11,SV-A,9D5,299
NS1519_22009,B11,SV-A,9E5,158
NS1519_22009,B11,SV-A,9F5,303
NS1519_22009,B11,SV-A,9G5,311
NS1519_22009,B11,HAV,7E11,100
NS1519_22009,B11,HAV,7F11,149
NS1519_22009,B11,HAV,7G11,51
NS1519_22009,B11,HAV,7H11,237
NS1519_22009,B11,EMCV,9B12,128
NS1519_22009,B11,EMCV,9D12,138
NS1519_22009,B11,EMCV,9E12,166
NS1519_22009,B11,EMCV,9F12,184
NS1519_22009,B11,HPeV,2A8,206
NS1519_22009,B11,HPeV,2B8,105
NS1519_22009,B11,HPeV,2C8,55
NS1519_22009,B11,HPeV,2D8,134
NS1519_22009,B11,HPeV,2E8,203
NS1519_22009,B11,HRV-B14,9C1,294
NS1519_22009,B11,HRV-B14,9H1,350
NS1519_22009,B11,HRV-B14,9A2,366
NS1519_22009,B11,HRV-B14,9B2,425
NS1519_22009,B11,HRV-B14,9C2,609
NS1519_22009,B11,CV-B3,7E9,59
NS1519_22009,B11,CV-B3,7F9,9
NS1519_22009,B11,CV-B3,7H9,40
NS1519_22009,B11,CV-B3,7A10,41
NS1519_22009,B11,CV-B3,7B10,33
NS1519_22009,B11,HTLV,3B6,145
NS1519_22009,B11,HTLV,3D6,216
NS1519_22009,B11,HTLV,3F6,183
NS1519_22009,B11,HTLV,3A7,83
NS1519_22009,B11,HTLV,3B7,188
NS1519_22009,B11,HIV-2,7E10,35
NS1519_22009,B11,HIV-2,7D12,73
NS1519_22009,B11,HIV-2,9G2,41
NS1519_22009,B11,HIV-2,9A5,75
NS1519_22009,B11,HIV-2,9A9,158
NS1519_22009,B11,HIV-1,1E3,130
NS1519_22009,B11,HIV-1,9C10,239
NS1519_22009,B11,HIV-1,1G3,92
NS1519_22009,B11,HIV-1,1A4,101
NS1519_22009,B11,HIV-1,1B4,66
NS1519_22009,B11,HHV-3,9A4,109
NS1519_22009,B11,HHV-3,9B4,153
NS1519_22009,B11,HHV-3,9C4,78
NS1519_22009,B11,HHV-3,9D4,268
NS1519_22009,B11,HHV-3,9F4,35
NS1519_22009,B11,YES1,4C9,381
NS1519_22009,B11,YES1,4E9,393
NS1519_22009,B11,YES1,4G9,301
NS1519_22009,B11,YES1,4B10,279
NS1519_22009,B11,YES1,4C10,402
NS1519_22009,B11,c-Src,1D4,811
NS1519_22009,B11,c-Src,1D7,736
NS1519_22009,B11,c-Src,1B10,577
NS1519_22009,B11,c-Src,4G1,776
NS1519_22009,B11,c-Src,9F11,520
NS1519_22009,B11,FES,6A3,71
NS1519_22009,B11,FES,6D5,143
NS1519_22009,B11,FES,6E7,45
NS1519_22009,B11,FES,6C10,74
NS1519_22009,B11,FES,7D3,93
NS1519_22009,B11,EYFP,3C5,1881
NS1519_22009,B11,EYFP,3D5,2464
NS1519_22009,B11,EYFP,3F5,2683
NS1519_22009,B11,EYFP,3H5,2172
NS1519_22009,B11,EYFP,3A6,2355
NS1519_22009,B12,CCHFV,6A1,24
NS1519_22009,B12,CCHFV,6B1,22
NS1519_22009,B12,CCHFV,6C1,20
NS1519_22009,B12,CCHFV,6E1,39
NS1519_22009,B12,CCHFV,6F1,52
NS1519_22009,B12,DUGV,7D10,260
NS1519_22009,B12,DUGV,2H8,203
NS1519_22009,B12,DUGV,2A9,189
NS1519_22009,B12,DUGV,2C9,338
NS1519_22009,B12,DUGV,2D9,201
NS1519_22009,B12,NWV,7B12,316
NS1519_22009,B12,NWV,10A12,405
NS1519_22009,B12,NWV,10B12,358
NS1519_22009,B12,NWV,10D12,383
NS1519_22009,B12,NWV,10E12,330
NS1519_22009,B12,SHV,3F11,21
NS1519_22009,B12,SHV,3H11,10
NS1519_22009,B12,SHV,3A12,16
NS1519_22009,B12,SHV,3E12,35
NS1519_22009,B12,SHV,3F12,19
NS1519_22009,B12,LV,6B3,72
NS1519_22009,B12,LV,6C3,171
NS1519_22009,B12,LV,6D3,161
NS1519_22009,B12,LV,6E3,92
NS1519_22009,B12,LV,6G3,40
NS1519_22009,B12,HCoV-229E-3CL,5D8,80
NS1519_22009,B12,HCoV-229E-3CL,5E8,77
NS1519_22009,B12,HCoV-229E-3CL,5F8,71
NS1519_22009,B12,HCoV-229E-3CL,5H8,141
NS1519_22009,B12,HCoV-229E-3CL,5A9,46
NS1519_22009,B12,HCoV-NL63-3CL,5H10,304
NS1519_22009,B12,HCoV-NL63-3CL,5A11,393
NS1519_22009,B12,HCoV-NL63-3CL,5C11,374
NS1519_22009,B12,HCoV-NL63-3CL,5E11,254
NS1519_22009,B12,HCoV-NL63-3CL,5F11,259
NS1519_22009,B12,SARS-CoV-1-3CL,2F1,161
NS1519_22009,B12,SARS-CoV-1-3CL,2G1,142
NS1519_22009,B12,SARS-CoV-1-3CL,2A2,75
NS1519_22009,B12,SARS-CoV-1-3CL,2C2,109
NS1519_22009,B12,SARS-CoV-1-3CL,2D2,60
NS1519_22009,B12,SARS-CoV-2-3CL,9E2,828
NS1519_22009,B12,SARS-CoV-2-3CL,1E12,933
NS1519_22009,B12,SARS-CoV-2-3CL,1G12,799
NS1519_22009,B12,SARS-CoV-2-3CL,1H12,1028
NS1519_22009,B12,SARS-CoV-2-3CL,4E1,1217
NS1519_22009,B12,MERS-CoV-3CL,8B4,144
NS1519_22009,B12,MERS-CoV-3CL,8D4,305
NS1519_22009,B12,MERS-CoV-3CL,8F4,146
NS1519_22009,B12,MERS-CoV-3CL,8H4,173
NS1519_22009,B12,MERS-CoV-3CL,8A6,170
NS1519_22009,B12,HCoV-HKU1-3CL,3D10,1037
NS1519_22009,B12,HCoV-HKU1-3CL,3E10,756
NS1519_22009,B12,HCoV-HKU1-3CL,3H10,971
NS1519_22009,B12,HCoV-HKU1-3CL,3C11,741
NS1519_22009,B12,HCoV-HKU1-3CL,3D11,739
NS1519_22009,B12,HCoV-OC43-3CL,7G1,542
NS1519_22009,B12,HCoV-OC43-3CL,7H1,645
NS1519_22009,B12,HCoV-OC43-3CL,7A2,850
NS1519_22009,B12,HCoV-OC43-3CL,7B2,375
NS1519_22009,B12,HCoV-OC43-3CL,7D2,688
NS1519_22009,B12,Bat-CoV-HKU4-3CL,7E3,387
NS1519_22009,B12,Bat-CoV-HKU4-3CL,7F3,396
NS1519_22009,B12,Bat-CoV-HKU4-3CL,7G3,899
NS1519_22009,B12,Bat-CoV-HKU4-3CL,7H3,684
NS1519_22009,B12,Bat-CoV-HKU4-3CL,7A4,699
NS1519_22009,B12,Bat-CoV-HKU9-3CL,11D8,40
NS1519_22009,B12,Bat-CoV-HKU9-3CL,11F8,39
NS1519_22009,B12,Bat-CoV-HKU9-3CL,11G8,47
NS1519_22009,B12,Bat-CoV-HKU9-3CL,11H8,110
NS1519_22009,B12,Bat-CoV-HKU9-3CL,11B9,53
NS1519_22009,B12,Bat-SV-CoVZC45-3CL,5C4,896
NS1519_22009,B12,Bat-SV-CoVZC45-3CL,5D4,459
NS1519_22009,B12,Bat-SV-CoVZC45-3CL,5F4,415
NS1519_22009,B12,Bat-SV-CoVZC45-3CL,9D6,456
NS1519_22009,B12,Bat-SV-CoVZC45-3CL,5A5,631
NS1519_22009,B12,Beluga-CoV-SW1,11D2,82
NS1519_22009,B12,Beluga-CoV-SW1,11G2,19
NS1519_22009,B12,Beluga-CoV-SW1,11H2,45
NS1519_22009,B12,Beluga-CoV-SW1,11A3,30
NS1519_22009,B12,Beluga-CoV-SW1,11B3,27
NS1519_22009,B12,HCoV-NL63-PLP2,6H1,337
NS1519_22009,B12,HCoV-NL63-PLP2,6A2,340
NS1519_22009,B12,HCoV-NL63-PLP2,6C2,355
NS1519_22009,B12,HCoV-NL63-PLP2,6E2,327
NS1519_22009,B12,HCoV-NL63-PLP2,6F2,431
NS1519_22009,B12,SARS-CoV-1-PLP,6B4,47
NS1519_22009,B12,SARS-CoV-1-PLP,6C4,204
NS1519_22009,B12,SARS-CoV-1-PLP,6D4,152
NS1519_22009,B12,SARS-CoV-1-PLP,6E4,184
NS1519_22009,B12,SARS-CoV-1-PLP,6G4,265
NS1519_22009,B12,SARS-CoV-2-PLP,6D6,220
NS1519_22009,B12,SARS-CoV-2-PLP,6E6,326
NS1519_22009,B12,SARS-CoV-2-PLP,6F6,241
NS1519_22009,B12,SARS-CoV-2-PLP,6H6,656
NS1519_22009,B12,SARS-CoV-2-PLP,6A7,272
NS1519_22009,B12,MERS-CoV-PLP,6B9,238
NS1519_22009,B12,MERS-CoV-PLP,6C9,364
NS1519_22009,B12,MERS-CoV-PLP,6E9,241
NS1519_22009,B12,MERS-CoV-PLP,6F9,564
NS1519_22009,B12,MERS-CoV-PLP,6H9,372
NS1519_22009,B12,Bat-SL-CoVZC45-PLP2,7E2,424
NS1519_22009,B12,Bat-SL-CoVZC45-PLP2,7G2,158
NS1519_22009,B12,Bat-SL-CoVZC45-PLP2,7H2,207
NS1519_22009,B12,Bat-SL-CoVZC45-PLP2,7A3,218
NS1519_22009,B12,Bat-SL-CoVZC45-PLP2,7B3,150
NS1519_22009,B12,LGTV,4C7,760
NS1519_22009,B12,LGTV,4E10,670
NS1519_22009,B12,LGTV,4F12,1089
NS1519_22009,B12,LGTV,4F7,1176
NS1519_22009,B12,LGTV,4F10,749
NS1519_22009,B12,DENV,11C6,1483
NS1519_22009,B12,DENV,11D6,2100
NS1519_22009,B12,DENV,11H6,2020
NS1519_22009,B12,DENV,11A7,1532
NS1519_22009,B12,POWV,7B4,247
NS1519_22009,B12,POWV,7C4,630
NS1519_22009,B12,POWV,7E4,476
NS1519_22009,B12,POWV,7F4,493
NS1519_22009,B12,POWV,7A5,360
NS1519_22009,B12,WNV,7G6,857
NS1519_22009,B12,WNV,7H6,335
NS1519_22009,B12,WNV,7A7,982
NS1519_22009,B12,WNV,7B7,475
NS1519_22009,B12,WNV,7D7,1570
NS1519_22009,B12,ZIKV,1G7,815
NS1519_22009,B12,ZIKV,1A8,1353
NS1519_22009,B12,ZIKV,1C8,1404
NS1519_22009,B12,ZIKV,1D8,1266
NS1519_22009,B12,ZIKV,1E8,1005
NS1519_22009,B12,HCV,7E12,366
NS1519_22009,B12,HCV,7F12,431
NS1519_22009,B12,HCV,7G12,284
NS1519_22009,B12,HCV,7H12,262
NS1519_22009,B12,HCV,9B1,266
NS1519_22009,B12,SLEV,9H2,68
NS1519_22009,B12,SLEV,9B3,158
NS1519_22009,B12,SLEV,9E3,105
NS1519_22009,B12,SLEV,9F3,87
NS1519_22009,B12,SLEV,9H3,113
NS1519_22009,B12,KUNV,7A8,438
NS1519_22009,B12,KUNV,7E8,357
NS1519_22009,B12,KUNV,7F8,250
NS1519_22009,B12,KUNV,7H8,588
NS1519_22009,B12,KUNV,7D9,357
NS1519_22009,B12,PV,2D6,1174
NS1519_22009,B12,PV,2F6,1100
NS1519_22009,B12,PV,2G6,970
NS1519_22009,B12,PV,2B7,1316
NS1519_22009,B12,PV,2C7,859
NS1519_22009,B12,SV-A,9B5,315
NS1519_22009,B12,SV-A,9D5,383
NS1519_22009,B12,SV-A,9E5,460
NS1519_22009,B12,SV-A,9F5,415
NS1519_22009,B12,SV-A,9G5,455
NS1519_22009,B12,HAV,7E11,697
NS1519_22009,B12,HAV,7F11,774
NS1519_22009,B12,HAV,7G11,562
NS1519_22009,B12,HAV,7H11,1402
NS1519_22009,B12,EMCV,9B12,471
NS1519_22009,B12,EMCV,9D12,826
NS1519_22009,B12,EMCV,9E12,766
NS1519_22009,B12,EMCV,9F12,334
NS1519_22009,B12,HPeV,2A8,291
NS1519_22009,B12,HPeV,2B8,211
NS1519_22009,B12,HPeV,2C8,174
NS1519_22009,B12,HPeV,2D8,205
NS1519_22009,B12,HPeV,2E8,427
NS1519_22009,B12,HRV-B14,9C1,180
NS1519_22009,B12,HRV-B14,9H1,479
NS1519_22009,B12,HRV-B14,9A2,504
NS1519_22009,B12,HRV-B14,9B2,422
NS1519_22009,B12,HRV-B14,9C2,370
NS1519_22009,B12,CV-B3,7E9,51
NS1519_22009,B12,CV-B3,7F9,49
NS1519_22009,B12,CV-B3,7H9,57
NS1519_22009,B12,CV-B3,7A10,44
NS1519_22009,B12,CV-B3,7B10,71
NS1519_22009,B12,HTLV,3B6,208
NS1519_22009,B12,HTLV,3D6,114
NS1519_22009,B12,HTLV,3F6,323
NS1519_22009,B12,HTLV,3A7,149
NS1519_22009,B12,HTLV,3B7,150
NS1519_22009,B12,HIV-2,7E10,116
NS1519_22009,B12,HIV-2,7D12,407
NS1519_22009,B12,HIV-2,9G2,718
NS1519_22009,B12,HIV-2,9A5,129
NS1519_22009,B12,HIV-2,9A9,544
NS1519_22009,B12,HIV-1,1E3,505
NS1519_22009,B12,HIV-1,9C10,1400
NS1519_22009,B12,HIV-1,1G3,958
NS1519_22009,B12,HIV-1,1A4,221
NS1519_22009,B12,HIV-1,1B4,425
NS1519_22009,B12,HHV-3,9A4,158
NS1519_22009,B12,HHV-3,9B4,76
NS1519_22009,B12,HHV-3,9C4,167
NS1519_22009,B12,HHV-3,9D4,64
NS1519_22009,B12,HHV-3,9F4,65
NS1519_22009,B12,YES1,4C9,706
NS1519_22009,B12,YES1,4E9,316
NS1519_22009,B12,YES1,4G9,555
NS1519_22009,B12,YES1,4B10,451
NS1519_22009,B12,YES1,4C10,488
NS1519_22009,B12,c-Src,1D4,1445
NS1519_22009,B12,c-Src,1D7,1615
NS1519_22009,B12,c-Src,1B10,929
NS1519_22009,B12,c-Src,4G1,1151
NS1519_22009,B12,c-Src,9F11,1158
NS1519_22009,B12,FES,6A3,151
NS1519_22009,B12,FES,6D5,93
NS1519_22009,B12,FES,6E7,201
NS1519_22009,B12,FES,6C10,355
NS1519_22009,B12,FES,7D3,159
NS1519_22009,B12,EYFP,3C5,5300
NS1519_22009,B12,EYFP,3D5,8874
NS1519_22009,B12,EYFP,3F5,7555
NS1519_22009,B12,EYFP,3H5,9016
NS1519_22009,B12,EYFP,3A6,8786
NS1519_22009,C1,CCHFV,6A1,9
NS1519_22009,C1,CCHFV,6B1,12
NS1519_22009,C1,CCHFV,6C1,8
NS1519_22009,C1,CCHFV,6E1,19
NS1519_22009,C1,CCHFV,6F1,16
NS1519_22009,C1,DUGV,7D10,120
NS1519_22009,C1,DUGV,2H8,130
NS1519_22009,C1,DUGV,2A9,147
NS1519_22009,C1,DUGV,2C9,195
NS1519_22009,C1,DUGV,2D9,112
NS1519_22009,C1,NWV,7B12,178
NS1519_22009,C1,NWV,10A12,281
NS1519_22009,C1,NWV,10B12,249
NS1519_22009,C1,NWV,10D12,308
NS1519_22009,C1,NWV,10E12,423
NS1519_22009,C1,SHV,3F11,23
NS1519_22009,C1,SHV,3H11,3
NS1519_22009,C1,SHV,3A12,10
NS1519_22009,C1,SHV,3E12,3
NS1519_22009,C1,SHV,3F12,4
NS1519_22009,C1,LV,6B3,41
NS1519_22009,C1,LV,6C3,45
NS1519_22009,C1,LV,6D3,142
NS1519_22009,C1,LV,6E3,85
NS1519_22009,C1,LV,6G3,5
NS1519_22009,C1,HCoV-229E-3CL,5D8,19
NS1519_22009,C1,HCoV-229E-3CL,5E8,34
NS1519_22009,C1,HCoV-229E-3CL,5F8,8
NS1519_22009,C1,HCoV-229E-3CL,5H8,62
NS1519_22009,C1,HCoV-229E-3CL,5A9,47
NS1519_22009,C1,HCoV-NL63-3CL,5H10,222
NS1519_22009,C1,HCoV-NL63-3CL,5A11,188
NS1519_22009,C1,HCoV-NL63-3CL,5C11,188
NS1519_22009,C1,HCoV-NL63-3CL,5E11,185
NS1519_22009,C1,HCoV-NL63-3CL,5F11,208
NS1519_22009,C1,SARS-CoV-1-3CL,2F1,48
NS1519_22009,C1,SARS-CoV-1-3CL,2G1,80
NS1519_22009,C1,SARS-CoV-1-3CL,2A2,55
NS1519_22009,C1,SARS-CoV-1-3CL,2C2,100
NS1519_22009,C1,SARS-CoV-1-3CL,2D2,70
NS1519_22009,C1,SARS-CoV-2-3CL,9E2,668
NS1519_22009,C1,SARS-CoV-2-3CL,1E12,654
NS1519_22009,C1,SARS-CoV-2-3CL,1G12,233
NS1519_22009,C1,SARS-CoV-2-3CL,1H12,633
NS1519_22009,C1,SARS-CoV-2-3CL,4E1,568
NS1519_22009,C1,MERS-CoV-3CL,8B4,150
NS1519_22009,C1,MERS-CoV-3CL,8D4,267
NS1519_22009,C1,MERS-CoV-3CL,8F4,66
NS1519_22009,C1,MERS-CoV-3CL,8H4,163
NS1519_22009,C1,MERS-CoV-3CL,8A6,187
NS1519_22009,C1,HCoV-HKU1-3CL,3D10,540
NS1519_22009,C1,HCoV-HKU1-3CL,3E10,326
NS1519_22009,C1,HCoV-HKU1-3CL,3H10,734
NS1519_22009,C1,HCoV-HKU1-3CL,3C11,348
NS1519_22009,C1,HCoV-HKU1-3CL,3D11,669
NS1519_22009,C1,HCoV-OC43-3CL,7G1,556
NS1519_22009,C1,HCoV-OC43-3CL,7H1,320
NS1519_22009,C1,HCoV-OC43-3CL,7A2,391
NS1519_22009,C1,HCoV-OC43-3CL,7B2,310
NS1519_22009,C1,HCoV-OC43-3CL,7D2,315
NS1519_22009,C1,Bat-CoV-HKU4-3CL,7E3,326
NS1519_22009,C1,Bat-CoV-HKU4-3CL,7F3,285
NS1519_22009,C1,Bat-CoV-HKU4-3CL,7G3,471
NS1519_22009,C1,Bat-CoV-HKU4-3CL,7H3,507
NS1519_22009,C1,Bat-CoV-HKU4-3CL,7A4,560
NS1519_22009,C1,Bat-CoV-HKU9-3CL,11D8,73
NS1519_22009,C1,Bat-CoV-HKU9-3CL,11F8,28
NS1519_22009,C1,Bat-CoV-HKU9-3CL,11G8,23
NS1519_22009,C1,Bat-CoV-HKU9-3CL,11H8,15
NS1519_22009,C1,Bat-CoV-HKU9-3CL,11B9,21
NS1519_22009,C1,Bat-SV-CoVZC45-3CL,5C4,380
NS1519_22009,C1,Bat-SV-CoVZC45-3CL,5D4,346
NS1519_22009,C1,Bat-SV-CoVZC45-3CL,5F4,437
NS1519_22009,C1,Bat-SV-CoVZC45-3CL,9D6,215
NS1519_22009,C1,Bat-SV-CoVZC45-3CL,5A5,542
NS1519_22009,C1,Beluga-CoV-SW1,11D2,40
NS1519_22009,C1,Beluga-CoV-SW1,11G2,15
NS1519_22009,C1,Beluga-CoV-SW1,11H2,58
NS1519_22009,C1,Beluga-CoV-SW1,11A3,27
NS1519_22009,C1,Beluga-CoV-SW1,11B3,13
NS1519_22009,C1,HCoV-NL63-PLP2,6H1,164
NS1519_22009,C1,HCoV-NL63-PLP2,6A2,285
NS1519_22009,C1,HCoV-NL63-PLP2,6C2,205
NS1519_22009,C1,HCoV-NL63-PLP2,6E2,236
NS1519_22009,C1,HCoV-NL63-PLP2,6F2,168
NS1519_22009,C1,SARS-CoV-1-PLP,6B4,77
NS1519_22009,C1,SARS-CoV-1-PLP,6C4,170
NS1519_22009,C1,SARS-CoV-1-PLP,6D4,92
NS1519_22009,C1,SARS-CoV-1-PLP,6E4,136
NS1519_22009,C1,SARS-CoV-1-PLP,6G4,90
NS1519_22009,C1,SARS-CoV-2-PLP,6D6,103
NS1519_22009,C1,SARS-CoV-2-PLP,6E6,113
NS1519_22009,C1,SARS-CoV-2-PLP,6F6,189
NS1519_22009,C1,SARS-CoV-2-PLP,6H6,177
NS1519_22009,C1,SARS-CoV-2-PLP,6A7,232
NS1519_22009,C1,MERS-CoV-PLP,6B9,185
NS1519_22009,C1,MERS-CoV-PLP,6C9,110
NS1519_22009,C1,MERS-CoV-PLP,6E9,146
NS1519_22009,C1,MERS-CoV-PLP,6F9,183
NS1519_22009,C1,MERS-CoV-PLP,6H9,170
NS1519_22009,C1,Bat-SL-CoVZC45-PLP2,7E2,116
NS1519_22009,C1,Bat-SL-CoVZC45-PLP2,7G2,153
